0.24291795,0.8479069,-0.7442883,-0.98953855,0.15023746,-0.8377063,-0.70038486,0.09246968,0.987007,-0.5502598,-0.13493468,0.2503562,0.28634268,0.20876697,0.2824743,0.21119216,0.46029326,-0.9553457,0.86824816,0.7311989,0.06275032,0.39930817,0.5964219,-0.70529675,-0.8571904,-0.1051519,-0.6706353,0.1890657,-0.969419,-0.35404953,0.07120044,0.17368564,-0.94481605,0.16465324,-0.51464975,0.0926745,0.035254747,0.002457254,0.9110632,-0.19342653,-0.0203078,-0.5104833,-0.0077124746,-0.6626456,0.6078918,0.7583098,-0.24192253,0.5885286,-0.79833686,0.9264406,0.55533665,-0.81573063,-0.8116917,-0.14400573,-0.34070957,0.32431114,-0.088983186,0.07459679,0.9879186,-0.8743337,0.96575093,-0.9454666,-0.92502475,-0.96561456,0.0767349,-0.22426087,-0.4713986,-0.5491905,0.63124484,-0.81774414,-0.9573332,0.56633997,-0.74231166,-0.18300214,0.52224123,-0.047039602,0.14276008,0.5613033,0.93023646,-0.092570916,-0.30559784,-0.29646802,-0.44466695,-0.5924356,-0.18795682,0.8804666,-0.703116,-0.043877367,0.4456013,0.167705,0.09726732,-0.5914437,0.13111626,0.8585568,-0.5859116,0.98568946,0.17303729,-0.51717734,0.77695334,0.94461274
-0.38234913,-0.55402,-0.26970848,-0.038824838,-0.9309566,0.051251985,-0.7030925,-0.77891886,-0.13634749,-0.26040292,-0.6310041,-0.26571506,-0.57741296,0.94281095,-0.466125,0.40738732,-0.4375523,-0.04887173,0.94423276,0.42193228,-0.6125437,0.044120256,-0.7305003,0.84530777,0.6865686,0.7880521,-0.9651519,-0.65358186,-0.54772866,0.5406514,-0.8301437,0.19763291,0.58623827,0.82220984,0.83636093,-0.91634643,-0.07449147,-0.2704746,-0.28864485,-0.9957772,-0.3084224,-0.19695844,-0.23445384,-0.20040654,-0.95544326,-0.5842938,-0.59345055,0.39896634,-0.4014802,-0.9546811,-0.7433709,-0.8310962,-0.88570166,-0.05548743,-0.44782212,-0.331323,0.7163818,-0.7570749,0.40402293,-0.875724,0.3648793,0.7106901,0.6794311,-0.8143661,0.47371644,-0.7568884,-0.66326857,0.18212609,0.1663622,0.19190642,0.43837073,0.43430093,-0.28990978,-0.6134182,-0.50697273,-0.8348231,-0.018610539,0.21878308,-0.21745448,0.7304626,0.8126146,-0.580629,0.47675118,0.6861247,0.315548,-0.3958365,0.50269234,-0.64622635,0.5841646,-0.79083097,-0.7359906,0.8475194,-0.115021065,0.76219857,0.7849416,-0.16042174,-0.76564497,-0.58979493,-0.3052625,0.5309186
0.5111287,0.41443112,-0.8857142,0.6710657,0.7479005,0.39903134,0.3821975,-0.021223968,0.053053018,0.023322618,0.37110615,-0.5588532,0.71740305,-0.44905415,0.75632405,0.39107823,-0.14303985,0.21644513,-0.26627153,0.23297139,-0.7405484,0.2507484,-0.29954186,-0.4194197,0.12075886,0.0025316586,0.9285999,0.61132675,-0.19542965,0.86208725,-0.5660033,-0.7475173,0.2362083,0.28194585,0.56488293,0.43433148,-0.84997684,-0.22547153,0.9644552,-0.4714732,0.35592356,-0.7272937,-0.05222257,-0.11581683,0.085811585,-0.083530664,-0.62502414,-0.7767648,-0.26264948,0.6293292,0.9232678,0.32299772,-0.83808506,-0.0014530981,-0.7238032,0.38353372,-0.7903361,0.2660302,-0.47084644,-0.67203087,0.037577964,-0.14729813,0.41393983,-0.36263043,-0.36275384,-0.95471126,0.9822305,0.35889414,0.28393462,-0.48996928,-0.64573133,0.8313814,-0.78484106,0.18637025,0.67142344,-0.79442096,0.1932655,-0.45447066,-0.6217918,0.5062529,-0.8268999,0.5181653,-0.13642886,-0.9565428,-0.1929122,-0.27160615,-0.720608,0.3212426,0.95074576,0.77921474,0.50154096,0.6579715,0.16909164,0.39209664,-0.8237179,0.48733607,-0.33094886,0.21451296,-0.8382523,0.7528522
0.4351411,0.3318258,-0.5653731,-0.2302356,0.17759046,0.29382965,-0.49001768,0.116012014,0.31356618,0.24597682,-0.3417584,0.14884716,0.54212534,-0.7333588,0.27517968,-0.8371486,-0.1926185,0.9577625,0.31855327,-0.4813988,-0.41515338,0.7527845,0.9735152,-0.9194301,-0.726887,-0.6317759,-0.13592012,-0.6343923,0.9232723,-0.76578397,-0.776122,0.38489652,0.24078676,-0.9076612,0.60049266,-0.72603476,0.68652946,0.14702313,0.45865834,-0.85183024,0.88926584,0.9015698,0.2868561,-0.59563977,-0.34527674,0.9084668,-0.6149904,0.8814681,0.57328,-0.533944,-0.9792217,-0.7020599,0.9568864,-0.43743384,0.23358817,-0.119225085,-0.7417108,0.5654692,-0.35973728,0.09436948,-0.68633175,0.14428362,0.5054546,0.8110969,-0.5784217,-0.5605404,0.7919681,0.29991105,0.46462142,0.8245975,-0.46487653,0.6515817,-0.36300036,-0.5918715,0.53293246,0.051614396,0.81469005,-0.012346869,0.088653155,0.56100744,-0.667226,-0.5855643,-0.86107224,0.62626094,-0.0033395237,-0.5526696,0.48653042,0.6577862,-0.10015445,0.79165846,0.23174347,-0.5548956,-0.22727498,0.057480894,0.75571406,-0.8332085,-0.77690697,-0.05273357,0.9238515,-0.42819735
-0.4990004,0.06639328,-0.8718875,-0.28008446,0.37713164,0.5207725,-0.025112547,0.42744255,0.5431667,0.76788026,-0.9512962,0.88508046,0.28675362,0.88480896,-0.2135001,-0.29493016,-0.64074475,-0.3853077,-0.03386554,0.3968629,-0.24717459,0.7504907,0.5561922,0.17549026,0.8861285,0.69083726,-0.038675025,0.63068974,0.52526647,0.18751658,0.6222967,-0.9311852,0.33568457,0.7939465,-0.5923908,0.50928897,0.50843686,-0.49698827,-0.21105012,-0.85978854,0.9442925,-0.57827145,0.37617192,0.97186434,-0.4078581,-0.9831643,-0.37658054,-0.9244757,0.6579572,-0.51541775,-0.32221532,-0.6178482,0.59044915,0.21138464,0.29402113,-0.37738615,0.7348714,0.6484329,-0.24092813,-0.059230696,-0.83169687,-0.52054703,0.6503533,0.23408292,0.032978326,-0.8578672,0.8337761,-0.5080873,-0.5952716,0.4056778,-0.44121778,-0.015719391,0.6944547,-0.18390927,0.6911002,-0.70344853,-0.8476033,0.27736962,-0.81104666,0.5296337,-0.008277509,-0.63665307,0.19893761,-0.7422055,-0.90622246,0.83350414,0.7903396,-0.58143044,0.9236204,-0.8206581,-0.57170933,0.36273476,0.34552884,-0.6585101,0.8415464,0.58714443,0.24522257,-0.4563061,-0.40135577,-0.9856457
0.48468453,-0.3295995,0.5899215,0.48164567,0.5255477,-0.3030333,0.054560885,0.07872168,0.5059295,0.98639864,0.13929762,0.0077850525,0.89003944,0.82755464,-0.41163635,-0.64435685,0.2670762,-0.3626424,-0.5006495,0.7452569,0.78624755,0.52277446,-0.18351866,0.6692805,-0.7437213,-0.9229153,-0.7718584,-0.8444933,0.6525743,0.9986269,-0.6621518,-0.7792725,-0.33850053,0.9210063,0.66605943,-0.608611,0.9914611,-0.44156638,0.9436162,-0.59552747,-0.8883343,0.8621778,0.4878953,-0.6417132,-0.27521616,0.17042123,-0.47223064,0.9943129,-0.8989082,-0.9386287,-0.7736445,0.017849552,0.9953656,0.31418303,0.94414765,-0.38443917,-0.2591845,-0.61581653,-0.084538214,-0.6943,-0.0645233,0.23707277,0.42424607,-0.35838708,-0.84900826,-0.37163562,0.6959559,0.8940223,0.37307912,-0.50614446,-0.81363994,-0.18739581,0.38511172,-0.39460504,0.8354844,0.17059079,0.5577386,0.35182187,0.900485,-0.9314072,-0.80637467,-0.55748457,-0.8628069,0.5485795,-0.05907476,0.16865855,0.4114639,0.027328873,-0.3136187,-0.37337527,0.28550956,-0.49919924,-0.23555233,-0.30670083,-0.02838703,0.3799272,-0.73048156,0.3428003,-0.72753054,0.024579355
-0.09989677,0.6918419,0.19655645,0.39695135,-0.036821045,-0.28045136,0.5367347,0.9277326,0.5286928,-0.33597684,-0.31222078,0.8755058,-0.43779144,-0.3920593,0.14299425,-0.9782214,0.58741766,-0.89233047,-0.49892858,-0.45606405,0.8768479,-0.99304795,-0.9179944,-0.31747785,0.66901785,0.8095558,-0.30198774,0.92001504,0.79419833,0.21020292,0.88251686,-0.6383914,-0.034026373,0.6397454,-0.06732222,0.9729615,-0.3327506,0.49103692,-0.98610985,-0.1733292,-0.51598066,0.4786227,-0.12354077,0.34722057,0.7549407,-0.89152634,0.17530338,0.39037418,0.7776372,0.10143696,0.88179696,0.5424643,-0.12952365,-0.59503293,0.5575239,0.71979904,0.6491508,0.26706105,-0.89426994,0.5913221,-0.42491075,0.1962991,-0.98708504,-0.5937052,0.71416706,0.82583505,-0.11584488,-0.46633932,0.3219229,-0.407108,-0.09401464,-0.7211215,0.3363386,-0.90703034,-0.013433079,0.5889585,0.44522718,0.99605185,-0.20836447,0.47011858,-0.26744008,0.6639688,-0.64655656,0.6025526,-0.27518398,0.012010507,0.07266741,-0.28627777,-0.8412129,-0.5144893,0.7544626,0.045596834,-0.6316994,0.24465129,0.60923624,-0.19829255,0.06763539,-0.0042324015,-0.20056902,0.1519868
-0.54492646,-0.9495701,-0.87629426,-0.7380066,0.76307696,-0.9463931,0.032143936,0.5234066,-0.86686844,-0.97667176,0.297165,-0.41729048,-0.7617894,-0.39958438,0.16648065,0.9828939,0.49768186,-0.9763484,0.931034,0.5865033,0.31859154,-0.537997,0.6870066,0.4573257,0.6730305,-0.32928348,-0.9930907,-0.7033284,0.38978666,-0.84944934,-0.56579775,-0.17165874,-0.95504206,-0.8901163,-0.23989144,0.99517965,0.10250472,0.73246014,-0.7973206,0.35303098,-0.8736485,-0.14652373,-0.7460394,-0.90130067,0.47972587,0.33972558,-0.08856278,-0.23990898,0.30760914,0.6326043,-0.27535248,-0.73559755,-0.8011491,-0.09637246,-0.16135433,0.36418608,-0.80432403,0.07366502,0.3855504,0.99932617,-0.34637797,0.27478847,0.42840567,-0.87414813,-0.43262327,-0.17220724,-0.53093696,0.52108496,-0.17555198,-0.65819377,-0.83054125,-0.6658569,-0.84325737,-0.5200737,0.6214311,-0.5169869,-0.3908648,-0.32374966,-0.7039683,-0.09114511,0.6496933,-0.37560534,0.65501606,-0.3606004,0.70478696,0.24192268,-0.41629493,0.093686014,0.9848687,-0.6313528,-0.89373136,0.495484,-0.5185644,0.015318198,0.07854028,0.68414575,0.7750217,0.59857607,0.9574929,-0.4778621
0.4074681,-0.2122629,-0.81472075,0.43860927,-0.46368757,-0.5123768,-0.008627174,0.16820247,-0.72209626,-0.97516376,0.7245209,-0.57083106,-0.06937779,0.34127247,0.13793649,0.29930228,0.5180337,-0.23352587,-0.9132628,-0.23536207,0.29934916,-0.71832687,-0.58846694,0.1165801,-0.09471858,-0.31536332,-0.61205256,-0.08241714,-0.19204281,-0.83645266,-0.99747866,-0.574694,0.07998944,-0.19718619,0.37994868,-0.80712247,-0.033013564,-0.19291693,0.94299096,-0.22740038,-0.71871,0.6248408,-0.35699025,0.08923944,-0.4161409,0.9880389,0.110636435,0.6037163,0.8802427,-0.13825527,0.022328142,0.784102,-0.7963077,-0.555271,0.0981227,0.13709567,0.012147404,0.9981489,-0.99083287,0.078225344,-0.31576806,-0.58233654,-0.9884863,-0.9575113,0.27529263,-0.8720762,0.7207284,-0.29634374,0.9154277,-0.78317165,0.5295126,0.7145708,0.4796488,0.15073974,-0.63322407,0.51691175,-0.053504847,-0.06888251,0.01842712,-0.8912886,0.5316658,0.8379099,-0.1566476,-0.068751045,0.11328141,-0.6197366,0.44134983,-0.17040212,-0.45808786,-0.43438417,-0.91759044,0.44321427,0.27636805,0.49721384,-0.6215119,-0.3306662,-0.08038785,0.5644831,0.7720027,-0.779856
-0.9778332,-0.50597256,-0.6963297,-0.39572126,0.9832757,0.66120636,-0.62411714,-0.078820065,0.6264859,0.11933182,-0.28750366,0.5729121,-0.1607378,-0.95644957,-0.6310992,0.4396946,0.31735495,-0.643348,-0.08866894,0.95262945,0.16747932,0.12718669,-0.58368623,-0.75424135,-0.48859304,0.3189555,-0.51315176,-0.80802053,-0.88101333,0.9173859,0.865115,-0.26646206,0.5221985,-0.256473,0.13065228,0.119896874,0.52067786,0.65419054,-0.34551254,0.7327891,0.49944904,0.13934104,0.9418575,-0.35115355,0.8314646,-0.25873044,0.28634647,0.86183244,-0.5082061,0.071464665,0.2389886,0.6440804,-0.8930903,0.59423834,-0.99695516,-0.672212,0.3803692,0.055235744,0.287397,0.58066654,0.7980772,0.4651289,0.8362144,-0.5525069,0.9537317,0.79189146,-0.84781224,-0.17871958,-0.97788656,0.11730553,0.75318766,0.43438554,0.19156694,-0.85446143,0.35550627,0.072021216,0.17272037,0.58337826,-0.57711035,0.5723386,0.08645604,0.34853694,0.64792264,-0.615741,0.6852461,0.86275506,-0.18799438,0.4448179,-0.28215387,0.40639487,0.3592312,-0.55536866,-0.43217185,0.06773726,0.3794238,0.82732236,0.2007371,0.8705581,-0.6009402,-0.5876761
